"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 00:00","2018","09","01","00:00","19.4","","18.4","","93","","0.0","","15","","11","","","","101.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 01:00","2018","09","01","01:00","19.3","","17.7","","91","","0.0","","15","","13","","","","101.91","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 02:00","2018","09","01","02:00","19.6","","17.8","","89","","0.0","","14","","13","","","","101.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 03:00","2018","09","01","03:00","19.7","","17.9","","90","","0.0","","15","","15","","","","101.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 04:00","2018","09","01","04:00","19.5","","17.8","","90","","0.0","","15","","15","","","","101.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 05:00","2018","09","01","05:00","19.8","","17.8","","88","","0.0","","15","","9","","","","101.95","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 06:00","2018","09","01","06:00","19.9","","17.7","","87","","0.0","","15","","9","","","","101.97","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 07:00","2018","09","01","07:00","20.3","","17.8","","85","","0.0","","15","","17","","","","101.94","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 08:00","2018","09","01","08:00","21.1","","18.2","","83","","0.0","","15","","15","","","","101.96","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 09:00","2018","09","01","09:00","22.4","","18.3","","78","","0.0","","15","","15","","","","101.92","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 10:00","2018","09","01","10:00","23.8","","18.2","","71","","0.0","","16","","17","","","","101.88","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 11:00","2018","09","01","11:00","24.2","","18.4","","70","","0.0","","17","","14","","","","101.93","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 12:00","2018","09","01","12:00","25.0","","18.4","","67","","0.0","","14","","10","","","","101.85","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 13:00","2018","09","01","13:00","26.6","","19.6","","66","","0.0","","16","","12","","","","101.86","","34","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 14:00","2018","09","01","14:00","27.2","","19.2","","62","","0.0","","15","","16","","","","101.77","","34","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 15:00","2018","09","01","15:00","26.9","","18.8","","61","","0.0","","14","","13","","","","101.72","","34","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 16:00","2018","09","01","16:00","27.1","","18.8","","60","","0.0","","14","","18","","","","101.65","","34","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 17:00","2018","09","01","17:00","26.1","","18.2","","62","","0.0","","15","","21","","","","101.59","","32","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 18:00","2018","09","01","18:00","24.5","","17.9","","67","","0.0","","15","","19","","","","101.56","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 19:00","2018","09","01","19:00","23.1","","17.8","","72","","0.0","","15","","16","","","","101.57","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 20:00","2018","09","01","20:00","22.7","","18.1","","75","","0.0","","15","","18","","","","101.60","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 21:00","2018","09","01","21:00","22.2","","18.2","","78","","0.0","","16","","16","","","","101.62","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 22:00","2018","09","01","22:00","21.6","","18.2","","81","","0.0","","17","","11","","","","101.59","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-01 23:00","2018","09","01","23:00","21.7","","18.2","","80","","0.0","","17","","13","","","","101.63","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-02 00:00","2018","09","02","00:00","20.3","","17.8","","85","","0.0","","15","","12","","","","101.63","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-02 01:00","2018","09","02","01:00","19.9","","17.5","","86","","0.0","","15","","11","","","","101.61","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-09-02 02:00","2018","09","02","02:00","19.6","","17.4","","87","","0.0","","15","","9","","","","101.63","","","","","","NA"
